title,desc,url,provider,type,cycle,dataId,registered,updated
농업용 면세유 사용위반(용도외사용) 정보 현황,농업용 면세유 사용위반(용도외사용) 정보 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240731000000002605,농림축산식품부,파일,년간,20240731000000002605,2022-02-17,2023-08-16
농업용 면세유 사용위반(용도외사용) 정보 현황,농업용 면세유 사용위반(용도외사용) 정보 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220217000000002052,농림축산식품부,파일,주기없음,20220217000000002052,2022-02-17,2023-08-16
농업용 면세유 사용위반(용도외사용) 정보 현황,농업용 면세유 사용위반(용도외사용) 정보 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20141020000000000314,농림축산식품부,OpenAPI,주기없음,20141020000000000314,2022-02-17,2023-08-16
농협별.유종별 면세유 공급량,농협별.유종별 면세유 공급량,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220217000000002051,농림축산식품부,파일,주기없음,20220217000000002051,2022-02-17,2023-08-16
농협별.유종별 면세유 공급량,농협별.유종별 면세유 공급량,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20141104000000000354,농림축산식품부,OpenAPI,주기없음,20141104000000000354,2022-02-17,2023-08-16
지역별.유종별 면세유 공급량_2023년,농업용 면세유 지역별.유종별 공급량,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240729000000002602,농림축산식품부,파일,년간,20240729000000002602,2022-02-17,2023-08-16
지역별.유종별 면세유 공급량,농업용 면세유 지역별.유종별 공급량,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220217000000002053,농림축산식품부,파일,주기없음,20220217000000002053,2022-02-17,2023-08-16
지역별.유종별 면세유 공급량,농업용 면세유 지역별.유종별 공급량,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20141014000000000019,농림축산식품부,OpenAPI,주기없음,20141014000000000019,2022-02-17,2023-08-16
재배품목별 면세유 공급현황,"면세유의 지역별, 재배품목별 공급현황 자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220217000000002049,농림축산식품부,파일,주기없음,20220217000000002049,2022-02-17,2022-02-17
재배품목별 면세유 공급현황,"면세유의 지역별, 재배품목별 공급현황 자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20141014000000000020,농림축산식품부,OpenAPI,주기없음,20141014000000000020,2022-02-17,2022-02-17
학교급식 친환경 농산물 주요 품목별 규모,학교급식 친환경 농산물 주요 품목(71개) 규모,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210930000000001625,농림축산식품부,파일,주기없음,20210930000000001625,2022-02-16,2022-02-16
가축 거래 상인 등록 현황,가축거래 상인에 대한 등록현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220216000000001969,농림축산식품부,파일,년간,20220216000000001969,2022-02-16,2024-09-26
대상질병별 농장 통계 데이터 제공,"축산물품질평가원의 축산물이력정보(소,돼지)와 가축위생방역지원본부(닭,오리 등 기타축종)의 축산농장방역정보를 기반으로 구축된 전국 축산농장에 대한 현황정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220823000000002326,농림축산식품부,OpenAPI,수시,20220823000000002326,2022-02-16,2022-02-16
사육규모별 농장 통계 데이터 제공,"축산물품질평가원의 축산물이력정보(소,돼지)와 가축위생방역지원본부(닭,오리 등 기타축종)의 축산농장방역정보를 기반으로 구축된 전국 축산농장에 대한 현황정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220823000000002327,농림축산식품부,OpenAPI,수시,20220823000000002327,2022-02-16,2022-02-16
운영상태별 농장 통계 데이터 제공,"축산물품질평가원의 축산물이력정보(소,돼지)와 가축위생방역지원본부(닭,오리 등 기타축종)의 축산농장방역정보를 기반으로 구축된 전국 축산농장에 대한 현황정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220823000000002328,농림축산식품부,OpenAPI,수시,20220823000000002328,2022-02-16,2022-02-16
축종별 농장 통계 데이터 제공,"축산물품질평가원의 축산물이력정보(소,돼지)와 가축위생방역지원본부(닭,오리 등 기타축종)의 축산농장방역정보를 기반으로 구축된 전국 축산농장에 대한 현황정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220823000000002329,농림축산식품부,OpenAPI,수시,20220823000000002329,2022-02-16,2022-02-16
업종별 농장 통계 데이터 제공,"축산물품질평가원의 축산물이력정보(소,돼지)와 가축위생방역지원본부(닭,오리 등 기타축종)의 축산농장방역정보를 기반으로 구축된 전국 축산농장에 대한 현황정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220824000000002330,농림축산식품부,OpenAPI,수시,20220824000000002330,2022-02-16,2022-02-16
지역별 농장 통계 데이터 제공,"축산물품질평가원의 축산물이력정보(소,돼지)와 가축위생방역지원본부(닭,오리 등 기타축종)의 축산농장방역정보를 기반으로 구축된 전국 축산농장에 대한 현황정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220824000000002331,농림축산식품부,OpenAPI,수시,20220824000000002331,2022-02-16,2022-02-16
2020년 주류산업 정보 실태조사,"주류산업정보 실태조사(주류 제조업체 현황,막걸지 제조업체 현황 등)결과",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20141015000000000214,농림축산식품부,파일,주기없음,20141015000000000214,2022-02-16,2022-02-16
전통식품산업실태조사,전통식품제조업체 시장규모와 산업 전반 흐름을 파악을 위한 실태조사 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20141029000000000344,농림축산식품부,파일,주기없음,20141029000000000344,2022-02-16,2022-02-16
우유 및 유제품 생산소비 현황,"우유 및 유제품별 생산, 소비, 재고 통계조회 서비스",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20191011000000001206,농림축산식품부,파일,년간,20191011000000001206,2022-02-16,2025-01-07
식품 산업별 원료 소비 실태,식품산업 원재료 농축산물 구매량 등 소비실태,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20141015000000000209,농림축산식품부,파일,주기없음,20141015000000000209,2022-02-16,2023-08-28
원료별 국산 원료 사용 비중,원료별국산원료사용비중,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220216000000002023,농림축산식품부,파일,주기없음,20220216000000002023,2022-02-16,2023-08-28
과실출하약정 상세현황,"산지조합에서 생산하는 과실류의 수급안정을 위해 출하량, 출하금액, 출하시기등의 정보 (전국 산지 사과, 배, 단감, 감귤 및 출하 농협과 생산자간 출하약정한 시설채소의 출하량, 출하금액, 출하대금)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001920,농림축산식품부,파일,년간,20220215000000001920,2022-02-15,2025-07-01
인공수정소 현황,지역별 가축인공수정사 면허취득현황 통계자료 및 인공수정소 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20141020000000000311,농림축산식품부,OpenAPI,년간,20141020000000000311,2022-02-15,2023-07-18
인공수정소 현황,지역별 가축인공수정사 면허취득현황 통계자료 및 인공수정소 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001897,농림축산식품부,파일,년간,20220215000000001897,2022-02-15,2023-07-18
가축분뇨 작물별 액비살포현황,"축산농가 가축분뇨처리 및 자원화에 관한 자료로 축산농가, 액비저장조 관리 현황",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151028000000000495,농림축산식품부,OpenAPI,월간,20151028000000000495,2022-02-15,2025-07-01
곤충산업 현황 실태조사,곤충산업 현황 실태조사(지자체 행정조사를 통해 집계),https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001906,농림축산식품부,링크,주기없음,20220215000000001906,2022-02-15,2023-04-28
2021년 과수고품질시설현대화사업,고품질ㆍ안전과실 생산과 생산비절감 및 생산성향상 기반구축 지원을 하는 사업에 대한 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210930000000001621,농림축산식품부,파일,년간,20210930000000001621,2022-02-15,2025-07-01
과실류 가공내역,"과종품별 과실류 가공실적 자료, 가공업체 현황",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20141014000000000099,농림축산식품부,OpenAPI,주기없음,20141014000000000099,2022-02-15,2025-08-21
과실류 가공현황,"과종품별 과실류 가공실적 자료, 가공업체 현황",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210930000000001620,농림축산식품부,파일,년간,20210930000000001620,2022-02-15,2025-08-21
과실류 가공내역,"과종품별 과실류 가공실적 자료, 가공업체 현황",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001912,농림축산식품부,파일,주기없음,20220215000000001912,2022-02-15,2025-08-21
과실전문생산단지기반조성사업 단지기반 정보,"과수주산지를 대상으로 용수공급, 배수로 및 경작로 등 생산기반을 구축하여 과수수출단지 정비 및 대형유통업체 출하 등을 통한 과실전문생산단지 육성 지원 사업에 대한 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170111000000000751,농림축산식품부,OpenAPI,년간,20170111000000000751,2022-02-15,2025-07-01
과실전문생산단지기반조성사업 단지기반 정보,"과수주산지를 대상으로 용수공급, 배수로 및 경작로 등 생산기반을 구축하여 과수수출단지 정비 및 대형유통업체 출하 등을 통한 과실전문생산단지 육성 지원 사업에 대한 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001918,농림축산식품부,파일,년간,20220215000000001918,2022-02-15,2025-07-01
과실출하약정 상세현황,"산지조합에서 생산하는 과실류의 수급안정을 위해 출하량, 출하금액, 출하시기등의 정보 (전국 산지 사과, 배, 단감, 감귤 및 출하 농협과 생산자간 출하약정한 시설채소의 출하량, 출하금액, 출하대금)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170111000000000742,농림축산식품부,OpenAPI,년간,20170111000000000742,2022-02-15,2025-07-01
양잠산물 생산현황,"양잠형태별 생산현황, 누에 생산 및 판매현황 자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001927,농림축산식품부,파일,년간,20220215000000001927,2022-02-15,2025-07-01
뽕나무 묘목 생산공급현황,"양잠형태별 생산현황, 누에 생산 및 판매현황 자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001930,농림축산식품부,파일,년간,20220215000000001930,2022-02-15,2025-07-01
양잠 농가현황(기능성 양잠 경영주 연령분포),"양잠형태별 생산현황, 누에 생산 및 판매현황 자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001936,농림축산식품부,파일,년간,20220215000000001936,2022-02-15,2025-07-01
양잠 농가현황(기능성 양잠업 종사경력),"양잠형태별 생산현황, 누에 생산 및 판매현황 자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001937,농림축산식품부,파일,년간,20220215000000001937,2022-02-15,2025-07-01
양잠 농가현황(양잠농가 소득현황),"양잠형태별 생산현황, 누에 생산 및 판매현황 자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001945,농림축산식품부,파일,년간,20220215000000001945,2022-02-15,2025-07-01
누에자원 정보,"양잠형태별 생산현황, 누에 생산 및 판매현황 자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220210000000001799,농림축산식품부,파일,일간,20220210000000001799,2022-02-15,2025-07-01
누에사육 규모별 농가수,"양잠형태별 생산현황, 누에 생산 및 판매현황 자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001939,농림축산식품부,파일,년간,20220215000000001939,2022-02-15,2025-07-01
누에씨 생산실적 및 계획,"양잠형태별 생산현황, 누에 생산 및 판매현황 자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001941,농림축산식품부,파일,년간,20220215000000001941,2022-02-15,2025-07-01
뽕밭 규모별 농가수,"양잠형태별 생산현황, 누에 생산 및 판매현황 자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001943,농림축산식품부,파일,년간,20220215000000001943,2022-02-15,2025-07-01
양잠현황(총괄),"양잠형태별 생산현황, 누에 생산 및 판매현황 자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001944,농림축산식품부,파일,년간,20220215000000001944,2022-02-15,2025-07-01
수입식물검역정보,식물의 수입 및 수출 검역통계 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20141029000000000346,농림축산검역본부,OpenAPI,일간,20141029000000000346,2022-02-15,2023-08-09
수출식물 검역 정보,식물의 수입 및 수출 검역통계 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20141020000000000334,농림축산검역본부,OpenAPI,일간,20141020000000000334,2022-02-15,2024-07-22
